--------------------
BDMEP - INMET
--------------------
Estação           : BRASILIA - DF (OMM: 83377)
Latitude  (graus) : -15.78
Longitude (graus) : -47.92
Altitude  (metros): 1159.54
Estação Operante
Inicio de operação: 12/09/1961
Periodo solicitado dos dados: 01/01/2010 a 31/12/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por , (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,
83377,23/03/2014,1200,41.2,NaN,16.9,NaN,NaN,NaN,NaN,
83377,24/03/2014,0000,NaN,23.2,NaN,0.4,19.7,90,0.333333,
83377,24/03/2014,1200,33.6,NaN,16.9,NaN,NaN,NaN,NaN,
83377,25/03/2014,0000,NaN,25.8,NaN,4.1,21.44,78.75,1.666667,
83377,25/03/2014,1200,1.6,NaN,18.6,NaN,NaN,NaN,NaN,
83377,26/03/2014,0000,NaN,26.6,NaN,4.2,21.22,82.75,1.333333,
83377,26/03/2014,1200,4.1,NaN,18.2,NaN,NaN,NaN,NaN,
83377,27/03/2014,0000,NaN,23.2,NaN,0,20.1,92.5,1,
83377,27/03/2014,1200,6.8,NaN,19,NaN,NaN,NaN,NaN,
83377,28/03/2014,0000,NaN,25.6,NaN,1.7,20.46,84.75,1.666667,
83377,28/03/2014,1200,4.1,NaN,17.5,NaN,NaN,NaN,NaN,
83377,29/03/2014,0000,NaN,26.4,NaN,5.3,20.7,80.25,2,
83377,29/03/2014,1200,0,NaN,18,NaN,NaN,NaN,NaN,
83377,30/03/2014,0000,NaN,25.7,NaN,2.6,20.66,83,0,
83377,30/03/2014,1200,1.7,NaN,17.5,NaN,NaN,NaN,NaN,
83377,31/03/2014,0000,NaN,25.9,NaN,2.7,21.36,81.5,0,
83377,31/03/2014,1200,22.8,NaN,17.5,NaN,NaN,NaN,NaN,
83377,01/04/2014,0000,NaN,28,NaN,6.8,21.44,73.25,0.333333,
83377,01/04/2014,1200,2.7,NaN,18.3,NaN,NaN,NaN,NaN,
83377,02/04/2014,0000,NaN,28.4,NaN,7.4,21.88,82.75,0.666667,
83377,02/04/2014,1200,18.6,NaN,17.8,NaN,NaN,NaN,NaN,
83377,03/04/2014,0000,NaN,21.4,NaN,0,18.88,94,1,
83377,03/04/2014,1200,7.8,NaN,17.6,NaN,NaN,NaN,NaN,
83377,04/04/2014,0000,NaN,27.4,NaN,6.1,21.14,80,1,
83377,04/04/2014,1200,21.6,NaN,16.6,NaN,NaN,NaN,NaN,
83377,05/04/2014,0000,NaN,27.8,NaN,8.1,22.7,75.75,2,
83377,05/04/2014,1200,7.4,NaN,18.9,NaN,NaN,NaN,NaN,
83377,06/04/2014,0000,NaN,27.5,NaN,7.8,22.76,76.75,1.666667,
83377,06/04/2014,1200,0,NaN,19.8,NaN,NaN,NaN,NaN,
83377,07/04/2014,0000,NaN,29.3,NaN,7.3,22.88,75.5,2,
83377,07/04/2014,1200,0,NaN,18,NaN,NaN,NaN,NaN,
83377,08/04/2014,0000,NaN,28,NaN,2.1,22.06,79.5,0.666667,
83377,08/04/2014,1200,5.8,NaN,19,NaN,NaN,NaN,NaN,
83377,09/04/2014,0000,NaN,28.6,NaN,6.9,21.98,77,0,
83377,09/04/2014,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,10/04/2014,0000,NaN,28.4,NaN,6.7,21.62,87.25,0.333333,
83377,10/04/2014,1200,19.1,NaN,18.3,NaN,NaN,NaN,NaN,
83377,11/04/2014,0000,NaN,27.9,NaN,6.9,21.62,82.5,0.666667,
83377,11/04/2014,1200,23.6,NaN,17.6,NaN,NaN,NaN,NaN,
83377,12/04/2014,0000,NaN,27.5,NaN,5,20.94,87,0.333333,
83377,12/04/2014,1200,4,NaN,18.4,NaN,NaN,NaN,NaN,
83377,13/04/2014,0000,NaN,27.8,NaN,9.2,23.08,66,0.333333,
83377,13/04/2014,1200,29.8,NaN,18.2,NaN,NaN,NaN,NaN,
83377,14/04/2014,0000,NaN,28.8,NaN,9.4,23.36,64.25,0,
83377,14/04/2014,1200,0,NaN,18,NaN,NaN,NaN,NaN,
83377,15/04/2014,0000,NaN,28.1,NaN,8,23,72.25,2,
83377,15/04/2014,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,16/04/2014,0000,NaN,24.9,NaN,1.8,20.66,85.25,0,
83377,16/04/2014,1200,18.2,NaN,18.2,NaN,NaN,NaN,NaN,
83377,17/04/2014,0000,NaN,27.7,NaN,6.5,22.44,71,2.666667,
83377,17/04/2014,1200,0,NaN,18.3,NaN,NaN,NaN,NaN,
83377,18/04/2014,0000,NaN,26.8,NaN,8.2,22.3,74,0,
83377,18/04/2014,1200,0,NaN,18.7,NaN,NaN,NaN,NaN,
83377,19/04/2014,0000,NaN,28.2,NaN,9.9,22.08,61.25,0.333333,
83377,19/04/2014,1200,0,NaN,17.8,NaN,NaN,NaN,NaN,
83377,20/04/2014,0000,NaN,29.4,NaN,9.5,23.72,62,0.333333,
83377,20/04/2014,1200,0,NaN,17.6,NaN,NaN,NaN,NaN,
83377,21/04/2014,0000,NaN,27.8,NaN,7.1,22.96,77.5,1,
83377,21/04/2014,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,22/04/2014,0000,NaN,28.3,NaN,7.5,21.32,76.25,0,
83377,22/04/2014,1200,1.4,NaN,17.5,NaN,NaN,NaN,NaN,
83377,23/04/2014,0000,NaN,24.8,NaN,1.6,19.82,90.25,0,
83377,23/04/2014,1200,16.9,NaN,17.9,NaN,NaN,NaN,NaN,
83377,24/04/2014,0000,NaN,24.9,NaN,1.2,20.62,83.5,0.333333,
83377,24/04/2014,1200,26.6,NaN,16.8,NaN,NaN,NaN,NaN,
83377,25/04/2014,0000,NaN,26.7,NaN,5.5,20.9,89.75,0,
83377,25/04/2014,1200,18.2,NaN,18.2,NaN,NaN,NaN,NaN,
83377,26/04/2014,0000,NaN,26.2,NaN,8.3,21.2,77.5,0.666667,
83377,26/04/2014,1200,27.6,NaN,17.5,NaN,NaN,NaN,NaN,
83377,27/04/2014,0000,NaN,26.2,NaN,7.7,20.8,75.25,1,
83377,27/04/2014,1200,0,NaN,17.6,NaN,NaN,NaN,NaN,
83377,28/04/2014,0000,NaN,24.9,NaN,9.1,20.02,62.5,2,
83377,28/04/2014,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,29/04/2014,0000,NaN,23.4,NaN,NaN,18.3,62.25,3,
83377,29/04/2014,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,30/04/2014,0000,NaN,23.7,NaN,10,18.44,55.5,4,
83377,30/04/2014,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,01/05/2014,0000,NaN,25.8,NaN,9.5,19.38,54,0,
83377,01/05/2014,1200,0,NaN,11.8,NaN,NaN,NaN,NaN,
83377,02/05/2014,0000,NaN,26.2,NaN,9.5,19.9,53.5,0,
83377,02/05/2014,1200,0,NaN,12.5,NaN,NaN,NaN,NaN,
83377,03/05/2014,0000,NaN,26.3,NaN,8.2,19.98,56.25,2,
83377,03/05/2014,1200,0,NaN,13.5,NaN,NaN,NaN,NaN,
83377,04/05/2014,0000,NaN,26,NaN,9.5,20.54,58.75,3,
83377,04/05/2014,1200,0,NaN,15.6,NaN,NaN,NaN,NaN,
83377,05/05/2014,0000,NaN,25.8,NaN,9.1,20.62,60,0.666667,
83377,05/05/2014,1200,0,NaN,14.1,NaN,NaN,NaN,NaN,
83377,06/05/2014,0000,NaN,26.1,NaN,8.2,20.74,58.25,2,
83377,06/05/2014,1200,0,NaN,15.5,NaN,NaN,NaN,NaN,
83377,07/05/2014,0000,NaN,26.5,NaN,9.2,20.9,63,3,
83377,07/05/2014,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,08/05/2014,0000,NaN,24.8,NaN,2.4,20.82,72.75,0.333333,
83377,08/05/2014,1200,0,NaN,17.1,NaN,NaN,NaN,NaN,
83377,09/05/2014,0000,NaN,26.1,NaN,5.5,21.26,70.75,0,
83377,09/05/2014,1200,0,NaN,17.5,NaN,NaN,NaN,NaN,
83377,10/05/2014,0000,NaN,26.1,NaN,8.4,20.52,60.25,0.666667,
83377,10/05/2014,1200,0,NaN,16.9,NaN,NaN,NaN,NaN,
83377,11/05/2014,0000,NaN,25.9,NaN,8.2,20.06,67.25,3.666667,
83377,11/05/2014,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,12/05/2014,0000,NaN,24.2,NaN,9,19.3,67.5,3.333333,
83377,12/05/2014,1200,0,NaN,15.7,NaN,NaN,NaN,NaN,
83377,13/05/2014,0000,NaN,24.6,NaN,7.9,18.96,61.5,1.333333,
83377,13/05/2014,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,14/05/2014,0000,NaN,25.2,NaN,9.4,19.16,52.75,1.666667,
83377,14/05/2014,1200,0,NaN,13.2,NaN,NaN,NaN,NaN,
83377,15/05/2014,0000,NaN,26.8,NaN,9.3,19.34,59,0.333333,
83377,15/05/2014,1200,0,NaN,12.9,NaN,NaN,NaN,NaN,
83377,16/05/2014,0000,NaN,27,NaN,8.4,21.2,59,0.333333,
83377,16/05/2014,1200,0,NaN,13.7,NaN,NaN,NaN,NaN,
83377,17/05/2014,0000,NaN,27.2,NaN,7.6,21.64,63.25,1.666667,
83377,17/05/2014,1200,0,NaN,15.7,NaN,NaN,NaN,NaN,
83377,18/05/2014,0000,NaN,27.6,NaN,7.6,22,66.75,0,
83377,18/05/2014,1200,0,NaN,18,NaN,NaN,NaN,NaN,
83377,19/05/2014,0000,NaN,27,NaN,5.9,21.64,72.5,0,
83377,19/05/2014,1200,0,NaN,17.8,NaN,NaN,NaN,NaN,
83377,20/05/2014,0000,NaN,26.1,NaN,6.8,21.74,57.25,2,
83377,20/05/2014,1200,0,NaN,19.2,NaN,NaN,NaN,NaN,
83377,21/05/2014,0000,NaN,27.1,NaN,7.4,20.38,61,1.666667,
83377,21/05/2014,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,22/05/2014,0000,NaN,28.2,NaN,9.2,21.62,55.75,1.333333,
83377,22/05/2014,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,23/05/2014,0000,NaN,28.8,NaN,6.3,21.8,59.5,0.333333,
83377,23/05/2014,1200,0,NaN,16.3,NaN,NaN,NaN,NaN,
83377,24/05/2014,0000,NaN,27.8,NaN,8.3,21.64,70.5,1,
83377,24/05/2014,1200,0,NaN,17,NaN,NaN,NaN,NaN,
83377,25/05/2014,0000,NaN,28.3,NaN,9.1,22.04,67.75,2,
83377,25/05/2014,1200,0,NaN,17.9,NaN,NaN,NaN,NaN,
83377,26/05/2014,0000,NaN,27.6,NaN,5.7,21.6,74.75,0,
83377,26/05/2014,1200,0,NaN,17,NaN,NaN,NaN,NaN,
83377,27/05/2014,0000,NaN,25.3,NaN,4,20.7,79.5,0.333333,
83377,27/05/2014,1200,2.8,NaN,17.8,NaN,NaN,NaN,NaN,
83377,28/05/2014,0000,NaN,26.9,NaN,9.2,19.58,57.5,1.333333,
83377,28/05/2014,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,29/05/2014,0000,NaN,27.1,NaN,9.5,18.7,47.5,0,
83377,29/05/2014,1200,0,NaN,11.6,NaN,NaN,NaN,NaN,
83377,30/05/2014,0000,NaN,28.2,NaN,8.5,19.24,53.25,0,
83377,30/05/2014,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,31/05/2014,0000,NaN,25.9,NaN,7.3,19.54,73.25,1.033333,
83377,31/05/2014,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,01/06/2014,0000,NaN,27.2,NaN,8.1,20.64,62,1.333333,
83377,01/06/2014,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,02/06/2014,0000,NaN,25.2,NaN,3.8,19.88,68.75,0.333333,
83377,02/06/2014,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,03/06/2014,0000,NaN,25.6,NaN,5.7,19.3,79.25,0,
83377,03/06/2014,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,04/06/2014,0000,NaN,26,NaN,5.8,19.64,76.25,1,
83377,04/06/2014,1200,9.9,NaN,14.6,NaN,NaN,NaN,NaN,
83377,05/06/2014,0000,NaN,26.5,NaN,7.3,20.82,68,2.333333,
83377,05/06/2014,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,06/06/2014,0000,NaN,26.8,NaN,7.4,21.26,57,0.333333,
83377,06/06/2014,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,07/06/2014,0000,NaN,26.3,NaN,7.2,21.14,53,0.666667,
83377,07/06/2014,1200,0,NaN,15.6,NaN,NaN,NaN,NaN,
83377,08/06/2014,0000,NaN,26,NaN,8.2,20.1,58,1.333333,
83377,08/06/2014,1200,0,NaN,14.5,NaN,NaN,NaN,NaN,
83377,09/06/2014,0000,NaN,26,NaN,8.5,19.88,54.75,2.666667,
83377,09/06/2014,1200,0,NaN,14.5,NaN,NaN,NaN,NaN,
83377,10/06/2014,0000,NaN,25,NaN,8.7,19.54,61.25,1.333333,
83377,10/06/2014,1200,0,NaN,15.7,NaN,NaN,NaN,NaN,
83377,11/06/2014,0000,NaN,24.7,NaN,8.9,19.26,61.5,4,
83377,11/06/2014,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,12/06/2014,0000,NaN,24.6,NaN,7.9,18.76,67.75,3.666667,
83377,12/06/2014,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,13/06/2014,0000,NaN,23.8,NaN,5.2,18.42,74.25,3.666667,
83377,13/06/2014,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,14/06/2014,0000,NaN,24.3,NaN,8.2,19.08,66,1.333333,
83377,14/06/2014,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,15/06/2014,0000,NaN,24.2,NaN,5.1,18.34,71.75,2.666667,
83377,15/06/2014,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,16/06/2014,0000,NaN,25.6,NaN,8.4,19.46,65.25,3.666667,
83377,16/06/2014,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,17/06/2014,0000,NaN,24.5,NaN,7.8,19.52,65.25,3,
83377,17/06/2014,1200,0,NaN,15.8,NaN,NaN,NaN,NaN,
83377,18/06/2014,0000,NaN,23.8,NaN,1.4,20.04,67.5,0.333333,
83377,18/06/2014,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,19/06/2014,0000,NaN,26.1,NaN,8.1,20.38,57.75,0.333333,
83377,19/06/2014,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,20/06/2014,0000,NaN,25.9,NaN,7,19.62,57.75,2.333333,
83377,20/06/2014,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,21/06/2014,0000,NaN,25.3,NaN,9.1,19.76,50.25,4,
83377,21/06/2014,1200,0,NaN,13.9,NaN,NaN,NaN,NaN,
83377,22/06/2014,0000,NaN,23.8,NaN,8.5,18.5,56,4,
83377,22/06/2014,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,23/06/2014,0000,NaN,22.2,NaN,2.8,17.78,71.75,1.733333,
83377,23/06/2014,1200,0,NaN,14.5,NaN,NaN,NaN,NaN,
83377,24/06/2014,0000,NaN,24.3,NaN,8.5,18.62,60.25,1.666667,
83377,24/06/2014,1200,0,NaN,13.5,NaN,NaN,NaN,NaN,
83377,25/06/2014,0000,NaN,26,NaN,9.6,19.52,50.5,2.333333,
83377,25/06/2014,1200,0,NaN,12.6,NaN,NaN,NaN,NaN,
83377,26/06/2014,0000,NaN,25.3,NaN,9.2,19.04,49,1.666667,
83377,26/06/2014,1200,0,NaN,11.7,NaN,NaN,NaN,NaN,
83377,27/06/2014,0000,NaN,26.4,NaN,9,19.62,43.75,1,
83377,27/06/2014,1200,0,NaN,11.6,NaN,NaN,NaN,NaN,
83377,28/06/2014,0000,NaN,26.3,NaN,8.9,19.2,49.5,0.333333,
83377,28/06/2014,1200,0,NaN,11.9,NaN,NaN,NaN,NaN,
83377,29/06/2014,0000,NaN,27.4,NaN,8.6,19.38,52.75,0,
83377,29/06/2014,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,30/06/2014,0000,NaN,26.3,NaN,7.4,18.96,58,0.666667,
83377,30/06/2014,1200,0,NaN,12.8,NaN,NaN,NaN,NaN,
83377,01/07/2014,0000,NaN,27,NaN,8.7,19.78,56,0,
83377,01/07/2014,1200,0,NaN,13,NaN,NaN,NaN,NaN,
83377,02/07/2014,0000,NaN,27.6,NaN,8.9,21.2,44.25,0,
83377,02/07/2014,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,03/07/2014,0000,NaN,26.8,NaN,8.8,20.84,39.25,4,
83377,03/07/2014,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,04/07/2014,0000,NaN,26.2,NaN,9.2,20.1,40.25,3.666667,
83377,04/07/2014,1200,0,NaN,16.7,NaN,NaN,NaN,NaN,
83377,05/07/2014,0000,NaN,24.7,NaN,8.9,18.7,45.5,2.666667,
83377,05/07/2014,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,06/07/2014,0000,NaN,24.8,NaN,9.2,18.86,49.75,0.333333,
83377,06/07/2014,1200,0,NaN,11.3,NaN,NaN,NaN,NaN,
83377,07/07/2014,0000,NaN,24.8,NaN,8.2,19.72,48.25,3.333333,
83377,07/07/2014,1200,0,NaN,15.1,NaN,NaN,NaN,NaN,
83377,08/07/2014,0000,NaN,24.6,NaN,6.5,19.46,52.5,2.333333,
83377,08/07/2014,1200,0,NaN,16.9,NaN,NaN,NaN,NaN,
83377,09/07/2014,0000,NaN,24.4,NaN,4.8,18.48,60.5,0.666667,
83377,09/07/2014,1200,0,NaN,13,NaN,NaN,NaN,NaN,
83377,10/07/2014,0000,NaN,26.5,NaN,6.8,19.54,57.5,1.333333,
83377,10/07/2014,1200,0,NaN,12.6,NaN,NaN,NaN,NaN,
83377,11/07/2014,0000,NaN,25.9,NaN,8.2,19.16,60.5,1,
83377,11/07/2014,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,12/07/2014,0000,NaN,25.9,NaN,6.6,20.04,52.5,3,
83377,12/07/2014,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,13/07/2014,0000,NaN,24.4,NaN,7.9,19.22,52.5,2.333333,
83377,13/07/2014,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,14/07/2014,0000,NaN,23.8,NaN,8.7,17.94,55.5,2,
83377,14/07/2014,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,15/07/2014,0000,NaN,24.4,NaN,9,18.18,55,2,
83377,15/07/2014,1200,0,NaN,12.9,NaN,NaN,NaN,NaN,
83377,16/07/2014,0000,NaN,25.9,NaN,9.1,18.66,52.75,2,
83377,16/07/2014,1200,0,NaN,11.4,NaN,NaN,NaN,NaN,
83377,17/07/2014,0000,NaN,25.9,NaN,9.1,19.3,48.5,1,
83377,17/07/2014,1200,0,NaN,12.8,NaN,NaN,NaN,NaN,
83377,18/07/2014,0000,NaN,27.5,NaN,8.9,19.36,47.75,0,
83377,18/07/2014,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,19/07/2014,0000,NaN,27,NaN,8.4,19.22,53,0.333333,
83377,19/07/2014,1200,0,NaN,13.7,NaN,NaN,NaN,NaN,
83377,20/07/2014,0000,NaN,26.7,NaN,7.5,19.66,56.5,3,
83377,20/07/2014,1200,0,NaN,15.1,NaN,NaN,NaN,NaN,
83377,21/07/2014,0000,NaN,26.7,NaN,9.3,20.4,51,0.666667,
83377,21/07/2014,1200,6.8,NaN,14.3,NaN,NaN,NaN,NaN,
83377,22/07/2014,0000,NaN,25.9,NaN,9,19.76,51.25,3,
83377,22/07/2014,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,23/07/2014,0000,NaN,24.8,NaN,9,19.2,61.25,2.666667,
83377,23/07/2014,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,24/07/2014,0000,NaN,26.9,NaN,8.7,20.28,60,3.333333,
83377,24/07/2014,1200,0,NaN,15.9,NaN,NaN,NaN,NaN,
83377,25/07/2014,0000,NaN,21.5,NaN,3.1,16.98,74.75,2.333333,
83377,25/07/2014,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,26/07/2014,0000,NaN,24,NaN,3.5,17.12,73,2.666667,
83377,26/07/2014,1200,0,NaN,13.6,NaN,NaN,NaN,NaN,
83377,27/07/2014,0000,NaN,20.1,NaN,3.7,15.52,85,3,
83377,27/07/2014,1200,0,NaN,13.2,NaN,NaN,NaN,NaN,
83377,28/07/2014,0000,NaN,21.1,NaN,4.1,16.34,78,2.333333,
83377,28/07/2014,1200,1.1,NaN,11.6,NaN,NaN,NaN,NaN,
83377,29/07/2014,0000,NaN,25.2,NaN,8.7,19.22,62.75,2.666667,
83377,29/07/2014,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,30/07/2014,0000,NaN,25,NaN,7.2,18.86,58.75,1.666667,
83377,30/07/2014,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,31/07/2014,0000,NaN,25.8,NaN,9,19.26,48.5,3,
83377,31/07/2014,1200,0,NaN,13.7,NaN,NaN,NaN,NaN,
83377,01/08/2014,0000,NaN,25.9,NaN,7.3,20.52,53.25,1,
83377,01/08/2014,1200,0,NaN,15.5,NaN,NaN,NaN,NaN,
83377,02/08/2014,0000,NaN,26.8,NaN,6.1,20.92,49.75,1,
83377,02/08/2014,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,03/08/2014,0000,NaN,28.3,NaN,8.9,20.76,49.75,0,
83377,03/08/2014,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,04/08/2014,0000,NaN,29.2,NaN,6.3,22.28,41.75,0,
83377,04/08/2014,1200,0,NaN,16.1,NaN,NaN,NaN,NaN,
83377,05/08/2014,0000,NaN,29,NaN,NaN,21.88,35.25,2.666667,
83377,05/08/2014,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,06/08/2014,0000,NaN,26.7,NaN,9.3,20.78,42,3.666667,
83377,06/08/2014,1200,0,NaN,16.5,NaN,NaN,NaN,NaN,
83377,07/08/2014,0000,NaN,24.3,NaN,9.6,18.52,48.5,1.666667,
83377,07/08/2014,1200,0,NaN,13.9,NaN,NaN,NaN,NaN,
83377,08/08/2014,0000,NaN,25.5,NaN,NaN,17.7,38,3.666667,
83377,08/08/2014,1200,0,NaN,12,NaN,NaN,NaN,NaN,
83377,09/08/2014,0000,NaN,25.2,NaN,9.4,18.6,36.75,2,
83377,09/08/2014,1200,0,NaN,11.3,NaN,NaN,NaN,NaN,
83377,10/08/2014,0000,NaN,26,NaN,9.4,19.1,41.25,3,
83377,10/08/2014,1200,0,NaN,13.3,NaN,NaN,NaN,NaN,
83377,11/08/2014,0000,NaN,27.6,NaN,9.8,20.66,34.75,3,
83377,11/08/2014,1200,0,NaN,11.6,NaN,NaN,NaN,NaN,
83377,12/08/2014,0000,NaN,28.4,NaN,9.8,21.24,31.5,3,
83377,12/08/2014,1200,0,NaN,13.5,NaN,NaN,NaN,NaN,
83377,13/08/2014,0000,NaN,29,NaN,9.7,21.92,31,1,
83377,13/08/2014,1200,0,NaN,12.8,NaN,NaN,NaN,NaN,
83377,14/08/2014,0000,NaN,28.1,NaN,8.7,21.58,31,2,
83377,14/08/2014,1200,0,NaN,14.5,NaN,NaN,NaN,NaN,
83377,15/08/2014,0000,NaN,27.1,NaN,9.7,19.9,45,5.333333,
83377,15/08/2014,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,16/08/2014,0000,NaN,24.5,NaN,8.6,18.3,55,5.666667,
83377,16/08/2014,1200,0,NaN,13.6,NaN,NaN,NaN,NaN,
83377,17/08/2014,0000,NaN,25.6,NaN,9.9,19.74,45.25,4,
83377,17/08/2014,1200,0,NaN,14.9,NaN,NaN,NaN,NaN,
83377,18/08/2014,0000,NaN,26.5,NaN,9.7,20.38,45.25,4.666667,
83377,18/08/2014,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,19/08/2014,0000,NaN,27.5,NaN,9.6,21.3,43.75,3.666667,
83377,19/08/2014,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,20/08/2014,0000,NaN,27.5,NaN,9.9,21.58,40.75,5,
83377,20/08/2014,1200,0,NaN,16.4,NaN,NaN,NaN,NaN,
83377,21/08/2014,0000,NaN,26.6,NaN,10.1,20.82,41.25,4.333333,
83377,21/08/2014,1200,0,NaN,16.2,NaN,NaN,NaN,NaN,
83377,22/08/2014,0000,NaN,27.6,NaN,10.2,21.2,35.25,1.333333,
83377,22/08/2014,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,23/08/2014,0000,NaN,28.1,NaN,10.3,21.86,27.75,3.333333,
83377,23/08/2014,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,24/08/2014,0000,NaN,28.1,NaN,10.2,21.48,29.25,1.333333,
83377,24/08/2014,1200,0,NaN,13.7,NaN,NaN,NaN,NaN,
83377,25/08/2014,0000,NaN,28.7,NaN,9.6,22.16,36.5,1.333333,
83377,25/08/2014,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,26/08/2014,0000,NaN,30.8,NaN,9.4,24.04,31,0,
83377,26/08/2014,1200,0,NaN,15.8,NaN,NaN,NaN,NaN,
83377,27/08/2014,0000,NaN,31,NaN,9.9,24,32.25,3.333333,
83377,27/08/2014,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,28/08/2014,0000,NaN,31.4,NaN,9.4,23.74,35.5,0,
83377,28/08/2014,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,29/08/2014,0000,NaN,31,NaN,8.4,24.8,33,0,
83377,29/08/2014,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,30/08/2014,0000,NaN,31.5,NaN,10,25.08,31.75,2,
83377,30/08/2014,1200,0,NaN,18.6,NaN,NaN,NaN,NaN,
83377,31/08/2014,0000,NaN,30.8,NaN,7.2,24.92,36.75,1.666667,
83377,31/08/2014,1200,0,NaN,18.5,NaN,NaN,NaN,NaN,
83377,01/09/2014,0000,NaN,29.8,NaN,5,24.24,50.75,2.666667,
83377,01/09/2014,1200,0,NaN,20.4,NaN,NaN,NaN,NaN,
83377,02/09/2014,0000,NaN,30.8,NaN,4.3,24.22,49.25,2,
83377,02/09/2014,1200,0,NaN,18.7,NaN,NaN,NaN,NaN,
83377,03/09/2014,0000,NaN,30.3,NaN,4.7,21.54,83.5,4,
83377,03/09/2014,1200,0,NaN,17.2,NaN,NaN,NaN,NaN,
83377,04/09/2014,0000,NaN,29.4,NaN,9.2,23.52,49,2,
83377,04/09/2014,1200,16.2,NaN,16.5,NaN,NaN,NaN,NaN,
83377,05/09/2014,0000,NaN,29.7,NaN,10,23.36,52.25,5.666667,
83377,05/09/2014,1200,0,NaN,19.5,NaN,NaN,NaN,NaN,
83377,06/09/2014,0000,NaN,26.2,NaN,10.3,19.72,44.75,3.333333,
83377,06/09/2014,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,07/09/2014,0000,NaN,24.6,NaN,10.1,19.66,35,4.666667,
83377,07/09/2014,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,08/09/2014,0000,NaN,26.2,NaN,10.5,20.08,38.25,4.333333,
83377,08/09/2014,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
